summary,date,chat_GPT_location,lat,lng,article_id,cd_district_name,hunger,refugees,humanitarian,conflict
"The article discusses the escalation of fighting in South Sudan's Unity State resulting in 'alarming gross violations' of international human rights and humanitarian law. The conflict has created 1.95 million internally displaced persons and 293,000 refugees according to the UN estimates. UN human rights monitors have been denied access to various sites in the State where there have been reports of widespread killings, rapes, abductions and the burning and destruction of towns and villages. The UN High Commissioner for Human Rights Zeid Ra'ad Al Hussein called for immediate action to prevent harm to civilians and infrastructure.",2015-05-22,Unity state,8.9277211,29.7889248,13563,Koch,True,True,True,True
"The article discusses the call made by China to both warring sides in South Sudan to stop military confrontations and protect oil infrastructure. Violent clashes have recently escalated in South Sudan's oil-rich Unity and Upper Nile states, leaving over 650,000 civilians without access to aid and thousands of homes burned in Unity State. The clashes have also forced around 1.9 million people to flee their homes since December 2013 when turmoil began. The conflict in South Sudan cannot be resolved through military solutions, and China urged the two sides to make political decisions and reach reconciliation to ensure regional peace and stability.",2015-05-26,Unity State,8.9277211,29.7889248,13564,Koch,False,False,False,True
"The article discusses the United Nations Special Representative for South Sudan calling for accountability and justice for human rights violations committed during the continuing fighting in South Sudan. The protection-of-civilians site in Bentiu, located in the Unity state, has been recently enlarged to accommodate the growing influx of displaced persons. More than 60,000 internally displaced persons sought shelter at the UNMISS camp in Bentiu, and nearly 25,000 at the UNMISS camp in Malakal. The ongoing military offensive in Unity state has aggressively targeted civilians and destroyed countless homes. The UN urges for unimpeded access to areas where violence has occurred to hold accountable those who committed atrocities against civilians.",2015-05-24,Bentiu,9.231487,29.8005027,13568,Rubkona,True,True,True,True
"The article discusses renewed military attacks by South Sudan's government forces on rebels in parts of Unity State, resulting in tens of thousands of civilians being displaced and an unknown number killed. Many survivors report gross violations of international humanitarian law, including burning homes with people inside, rape, and murder. The UN estimates that at least 100,000 civilians have been displaced and over 300,000 affected by the fighting. The influx of new arrivals in the already congested Bentiu 'protection of civilians' (POC) camp puts pressure on limited resources like water and medical aid, and there are reports of armed incursions by the SPLA resulting in deaths and injuries. The violence exacerbates a crisis that has already displaced 2 million people and killed at least 50,000. Human rights monitors have been unable to verify the atrocities due to lack of access, and South Sudan denies perpetrating violence against civilians in the area. ",2015-05-26,Bentiu,9.231487,29.8005027,13575,Rubkona,True,True,True,True
"The article discusses the ongoing violence in South Sudan, including the renewed Government-led offensive in Unity state and a recent large-scale attack by opposition forces on the town of Malakal, resulting in the displacement of over 100,000 civilians, the suspension of aid activity, and a dire humanitarian crisis. The Security Council has condemned both the Government and opposition forces and threatens to impose sanctions. UNMISS expresses deep concern and strongly condemns the fighting and violations of the ceasefire agreement. Relief workers report targeted rape and killing of civilians, including children, leaving over 650,000 without aid. UN agencies and partners are assessing the humanitarian situation in Malakal and Leer hospital is again under threat of destruction.",2015-05-18,Unity state,8.9277211,29.7889248,13577,Koch,True,True,True,True
"The article discusses a surge in military activity in South Sudan where Amnesty International researchers documented violations including civilian killings, abduction and sexual violence in several locations such as Bentiu, Unity state, Rubkona, Guit, Koch, Leer, and Mayom. Thousands of people have fled to the UN base in Bentiu to escape intensified fighting between the Sudan Peoples' Liberation Movement/Army-In Opposition and government forces and allied youth and militia groups. The UN Office for the Coordination of Humanitarian Affairs (OCHA) says some 100,000 people have been displaced by the recent fighting in Unity state. Amnesty International is calling for a comprehensive arms embargo against all parties to the conflict, asset freezes, and travel bans against violators, a paper outlining options for accountability, and the reversal of the decision to shelve the report of the Commission of Inquiry on South Sudan pending the finalisation of a peace agreement.",2015-05-21,Bentiu,9.231487,29.8005027,13579,Rubkona,True,True,True,True
"The article discusses the ongoing conflict and humanitarian crisis in South Sudan, where more than 1.5 million people are internally displaced and in desperate need of aid. The Episcopal Church in South Sudan and its global partners, including Anglican agencies and affiliated groups, are working to provide immediate relief and to promote peace and reconciliation. SUDRA, the relief and development arm of the Episcopal Church of South Sudan and Sudan, is providing emergency food and other essentials to vulnerable populations. The Anglican Alliance is supporting SUDRA as the lead agency and primary partner for the coordinated response to the crisis. Episcopal Relief & Development is also working with SUDRA on disaster risk preparedness and response. The article emphasizes the importance of global partnerships to address the ongoing crisis and support the work of the Episcopal Church of South Sudan and Sudan.",2015-05-18,Unity State,8.9277211,29.7889248,13585,Koch,True,True,True,True
"The article discusses the deep concern of the Minister for Africa over the intensification of fighting in South Sudan, including breaches of the Cessation of Hostilities Agreement and reports of targeting civilians with sexual violence, burning homes, and looting livestock on a large scale. The Minister urges both sides to ensure humanitarian actors and UN personnel have full access and calls on South Sudan's leaders to immediately end all hostilities and redouble their efforts to secure peace for the people of South Sudan. The statement was made in New York and was issued by the UK Foreign & Commonwealth Office.",2015-05-13,Unity State,8.9277211,29.7889248,13587,Koch,True,True,True,True
"The article discusses the intensified armed conflict in Unity State of South Sudan, which has led to a serious breach of the Cessation of Hostilities Agreement and forced thousands of civilians to flee their homes. The European Union's HRVP Mogherini and Commissioner Stylianides express concern about the humanitarian consequences of the fighting and call for all parties to respect the agreement and protect civilians. They stress that only a political solution can bring an end to the suffering of the people of South Sudan and allow the country to resume its development.",2015-05-11,Unity State,8.9277211,29.7889248,13594,Koch,True,True,True,True
"The article discusses the abductions, rapes, and killings of children, including those as young as seven years old, in South Unity state, South Sudan, believed to be carried out by armed groups aligned with the country's military. Dozens of children were killed, at least 12 were raped, and others were abducted and recruited over a two-week period. Witnesses reported that whole villages were burned down while girls and women were taken outside to be raped and killed, and many children were mutilated or forced to join in the fighting and take care of stolen cattle. The South Sudan military launched an offensive against anti-government forces, raising concerns over fighting in South Unity state's capital, Bentiu, and Upper Nile state, while health workers have fled with their patients into swamps in the opposition stronghold of Leer. Tens of thousands of people forced to flee will suffer from a lack of food and healthcare while on the run, according to the International Committee of the Red Cross.",2015-05-19,South Unity state,8.9277211,29.7889248,13595,Koch,True,True,True,True
"The article discusses the worsening conflict in South Sudan, particularly the new military offensive in Unity State, which is causing thousands of civilians to flee their homes. The High Representative/Vice-President Federica Mogherini and the Commissioner for Humanitarian Aid and Crisis Management Christos Stylianides urge all parties to respect the Cessation of Hostilities Agreement and protect civilians, and emphasize the need for political leaders to reach a negotiated solution to end the suffering of the people of South Sudan.",2015-05-11,Unity State,8.9277211,29.7889248,13596,Koch,True,True,True,True
"The article discusses the renewed conflict and abuses currently occurring in South Sudan, with government forces making gains in Unity State while being accused of committing terrifying crimes against civilians. Riek Machar's rebels, together with Johnson Olony's Shilluk militia, have launched an assault targeting the Upper Nile oilfields. The article also examines the history of rebel movements in the region, and the unlikely prospects of a military victory for either side. The Shilluk militia is seen as a third force in the fracturing conflict, fighting at times against the government and rebels. There is no sign of new negotiations since the collapse of previous talks.",2015-05-26,Unity State,8.9277211,29.7889248,13605,Koch,True,True,True,True
"The article discusses a letter written by various human rights organizations urging the UN Human Rights Council to address violations of human rights and international humanitarian law, as well as the lack of accountability for war crimes and crimes against humanity in South Sudan. The letter highlights ongoing violence and displacement, as well as the detention of civilians and the harassment of human rights defenders and journalists. The organizations call for condemnation of the violations, the establishment of a Special Rapporteur on South Sudan, and the release of the final report of the African Union Commission of Inquiry on South Sudan, among other things.",2015-06-10,Unity State,8.9277211,29.7889248,13628,Koch,True,True,True,True
"The article discusses the ongoing conflict and violence in South Sudan, which has led to the displacement of thousands of people and food insecurity for a large portion of the population. The struggle for political power between President Kiir and rebel leader Machar has led to a civil war, with the government forces currently maintaining the upper hand. The conflict has also impacted South Sudan's economy, particularly its oil sector, as oil is a crucial source of revenue for the country. Despite peace talks and ceasefire agreements, there seems to be little prospect of peace in the near future.",2015-05-29,Bentiu,9.231487,29.8005027,13632,Rubkona,True,True,True,True
"The article discusses the ongoing conflict in South Sudan that started in 2013, leading to severe food insecurity and displacement of civilians. Widespread burning, destruction, and looting of property have added to the existing humanitarian crisis. The conflict has further resulted in the recruitment of about 13,000 children under 15 years of age by both government and opposition forces. Aid organisations are facing increased difficulty in accessing those most in need and medical facilities in certain states have been attacked and destroyed. The article ends with the UN security council imposing sanctions on South Sudan in response to the failed peace talks in March 2015.",2015-05-28,Unity State,8.9277211,29.7889248,13669,Koch,True,True,True,True
"The article discusses the delivery of life-saving supplies to uprooted people in South Sudan, particularly in Unity State. A pledging conference for the conflict-hit country has been scheduled, and aid agencies are appealing for $1.63 billion. The number of South Sudanese going hungry has almost doubled since the start of the year, and some 4.6 million people, including nearly a million children under five, are affected. The survival kits delivered include mosquito nets, fishing supplies, water purification tablets, and nutritional biscuits for children. The violence in the greater Upper Nile region has forced some 150,000 people to flee to hard-to-reach areas, and more than 2 million people have been uprooted since fighting erupted 18 months ago.",2015-06-16,Unity State,8.9277211,29.7889248,13703,Koch,True,True,True,True
"The article discusses the first suspected cases of cholera in South Sudan, specifically in the locations of Bentiu and Juba, as the rainy season approaches. Health agencies are working to prevent a potential outbreak by scaling up prevention and response interventions through oral cholera vaccination campaigns for Protection of Civilians (PoC) sites in these locations targeting 73,360 people in Bentiu and 33,565 people in Juba.",2015-06-21,Bentiu,9.231487,29.8005027,13715,Rubkona,True,True,True,True
"The article discusses an emergency airlift operation launched by international partners, including UN agencies and NGOs, to deliver survival kits containing lifesaving supplies to internally displaced persons in hard-to-reach areas of Unity State, South Sudan. The kits include mosquito nets, vegetable seeds, fishing supplies, water carrying containers, water purification tablets and other essentials. The first distribution of survival kits was delivered by helicopter, targeting an estimated 28,000 IDPs with approximately 4,500 kits. The humanitarian community has reached 1.88 million people with humanitarian assistance since January 2015 but requires $1 billion to continue lifesaving operations to match the depth of needs across the country.",2015-06-16,Unity State,8.9277211,29.7889248,13729,Koch,True,True,True,True
"The article discusses the UN accusing South Sudan's army of raping, killing and burning girls alive inside their homes during its recent campaign in Unity state against opposition fighters in April, resulting in the displacement of almost 2 million people.",2015-06-30,Unity state,8.9277211,29.7889248,13751,Koch,True,True,True,True
The article discusses the fatal shooting of an internally displaced person at a 'protection-of-civilians' site in Bentiu and the previous shooting death of an IDP and injuring of six others in Malakal at another UN compound in South Sudan. The United Nations Mission in South Sudan has condemned these attacks and stated that any attack on a protection-of-civilians site constitutes a direct assault against the United Nations and may constitute a war crime. The article notes that South Sudan continues to experience violent conflict and a large number of people are in need of assistance.,2015-07-07,Bentiu,9.231487,29.8005027,13796,Rubkona,True,True,True,True
"The article discusses a new report released by the United Nations mission in South Sudan, which suggests that the Sudan People's Liberation Army (SPLA) and associated armed groups carried out a campaign of violence against the population of South Sudan's Unity state, including widespread human rights abuses such as the alleged raping and immolation of women and girls. The report is based on the testimony of 115 victims and eyewitnesses from the Unity state counties of Rubkona, Guit, Koch, Leer and Mayom, where SPLA fighters reportedly killed civilians, looted and destroyed villages and displaced over 100,000 people. The South Sudanese authorities have dismissed any allegations of wrongdoing and have reportedly welcomed the investigations.",2015-06-30,Rubkona,9.2801507,29.7802409,13798,Rubkona,False,True,True,True
"The article discusses the denial of the South Sudanese government of Human Rights Watch's allegations of human rights abuses against civilians in Unity State, where the government spokesman Ateny Wek Ateny described the accusations as baseless and said his government would publish a counter report.",2015-07-22,Unity State,8.9277211,29.7889248,13816,Koch,True,True,True,True
"The article discusses how South Sudanese government forces attacked and killed scores of civilians, carried out public gang rapes and burned people alive during a campaign in April against rebel forces in oil-producing Unity State. The attacks on civilians and the widespread burning and pillaging of property in the recent offensive amount to war crimes, while the killings and rapes may also constitute crimes against humanity, according to Human Rights Watch (HRW).",2015-07-22,Unity State,8.9277211,29.7889248,13821,Koch,True,True,True,True
"The article discusses the findings of Human Rights Watch's report on the military offensive in Unity State, South Sudan between April and June 2015, which resulted in scores of killings, rapes, and burning and pillage of civilian property. The attacks on civilians and their property constitute war crimes, and the killings and rapes may also be crimes against humanity. The report is based on over 170 interviews with survivors and witnesses. The conflict in South Sudan has been characterized by widespread killings of civilians based on ethnicity or perceived allegiances, and has displaced two million people. The United Nations estimates that the Unity State offensive displaced at least 100,000 people. The article also calls for the UN Security Council to expand targeted individual sanctions on those responsible for serious crimes, impose an arms embargo on the parties to the conflict, and promote increased accountability through the establishment of a hybrid court or investigation by the International Criminal Court.",2015-07-22,Unity State,8.9277211,29.7889248,13837,Koch,True,True,True,True
"The article discusses the horrific levels of violence in South Sudan's civil war, specifically in Unity State where government forces, together with Bul Nuer militia, carried out an aggressive offensive between April and June. The troops killed civilians, torched homes, and beat, raped, and abducted women. At least 100,000 people have been displaced and untold numbers are left suffering. The report documents cases of destruction of villages, killings, and sexual violence. Women and children were often the only ones left in villages, while men fled with their cattle to avoid execution. The victims of the attacks are now found in UN camps or in the wild, swampy areas that are traditional places of refuge. The UN is providing food and shelter to the best of its ability, but more psychosocial and medical care is needed. The attacks are also causing a potential famine in South Sudan, with food insecurity in Unity State and a warning against a famine in some areas.",2015-07-21,Unity State,8.9277211,29.7889248,13846,Koch,True,True,True,True
The article discusses urgent calls for the African Union (AU) Peace and Security Council (PSC) to release the report of the AU Commission of Inquiry on South Sudan (AUCISS) which details serious human rights violations and war crimes in the ongoing conflict in South Sudan. The report has been ready for publication for over six months but was shelved to not disrupt peace negotiations. The article highlights the need for accountability for the atrocities committed and the establishment of an internationally-assisted justice mechanism.,2015-07-23,Unity State,8.9277211,29.7889248,13849,Koch,True,True,True,True
"The article discusses how South Sudanese government forces and allied fighters carried out war crimes, including killings, rapes, and burning and pillaging of civilian property, in an offensive to recapture the oil-rich Unity State from rebel forces. Human Rights Watch documented about 60 unlawful killings and 63 cases of rape, and called for targeted sanctions and establishment of a hybrid court to investigate and prosecute the crimes. The conflict in South Sudan, which began in 2013, has caused the displacement of two million people and has been characterised by widespread killings of civilians based on ethnicity or allegiances. ",2015-07-22,Unity State,8.9277211,29.7889248,13850,Koch,True,True,True,True
"The article discusses human rights violations committed by the South Sudanese army and allied militia in Unity State, including 60 unlawful killings of civilians and 63 cases of rape. These crimes took place during a government offensive to recapture rebel-held areas in April and June. The UN and other organizations have also reported widespread atrocities during South Sudan's 18-month military power struggle between President Salva Kiir and his former deputy Riek Machar, which has killed tens of thousands and displaced about two million people.",2015-07-22,Unity State,8.9277211,29.7889248,13853,Koch,True,True,True,True
"The article discusses brutal violence carried out by South Sudan's government forces and armed groups in rebel-held parts of Unity State, including killings, rapes, burning of civilians, and displacement of tens of thousands of people. Human Rights Watch accuses the government troops of committing war crimes and possibly crimes against humanity during its offensive.",2015-07-22,Unity State,8.9277211,29.7889248,13873,Koch,True,True,True,True
"The article discusses the ongoing civil war in South Sudan and the atrocities committed by both the government and rebel forces, including extrajudicial killings, mass rape, torture, and forced displacement. The African Union established a commission of inquiry to investigate human rights violations, but the report has not been made public and no action has been taken to implement its recommendations for accountability. The author emphasizes the need for justice in order to end the cycle of impunity and protect the South Sudanese people from genocide and crimes against humanity.",2015-08-08,Unity State,8.9277211,29.7889248,13884,Koch,True,True,True,True
"The article discusses the worsening humanitarian crisis in South Sudan, with hundreds of thousands of people being displaced within Unity state and Upper Nile state becoming the worst place to live. The signed truce between the government and rebels is at risk due to continuous attacks on rebel-held areas. Both sides accuse each other of violating the ceasefire, making citizens and experts question their commitment to peace. The conflict began in 2013 and has displaced about two million people and killed thousands.",2015-08-31,Unity state,8.9277211,29.7889248,14019,Koch,True,True,True,True
"The article discusses the renewed fighting between the South Sudanese army and rebels in Unity State, two days after President Salva Kiir signed a peace deal that aims to end a 20-month military conflict. The cause of the fighting is unclear and both sides are blaming each other. The UN Security Council has issued a statement welcoming the peace agreement but also warned of possible sanctions if the pact is not fully implemented. The conflict has displaced millions of people and caused a humanitarian crisis in South Sudan.",2015-08-29,Unity State,8.9277211,29.7889248,14039,Koch,True,True,True,True
"The article discusses the alarming rates of malnutrition and child mortality in Bentiu Protection of Civilians (PoC) site in South Sudan which has over 112,000 displaced people. The child mortality rate of 2.064 deaths per 10,000 per day is above the emergency threshold with malaria being the main cause. Health partners are scaling up their response by conducting house-to-house campaigns on malaria case management and distributing mosquito nets. Food air drops and fishing kits have been provided to the people in the PoC site. UNICEF and WFP launched a joint nutrition scale-up plan to assist over two million people in the country until May 2016.",2015-09-19,"Bentiu, South Sudan",9.231487,29.8005027,14120,Rubkona,True,True,True,True
"The article discusses a joint campaign by MSF and UNICEF in the Protection of Civilians Camp in Bentiu, South Sudan to provide door-to-door malaria treatment to over 16,000 children between the ages of six months and five years. MSF teams have seen a 43-fold increase in the number of malaria patients in the camp in the past seven weeks, resulting in many children arriving at the MSF hospital in critical condition and an average of three children dying every day from malaria. The joint campaign identified and treated over 16,000 children and was carried out by over 210 community healthcare workers.",2015-09-21,Bentiu,9.231487,29.8005027,14145,Rubkona,True,True,True,True
"The article discusses South Sudan's President Salva Kiir unilaterally increasing the number of states from 10 to 28, which has placed areas with the highest concentration of oil resources in Unity, Jonglei, and Upper Nile into the hands of President Kiir's Dinka community. This has caused tension between the Nuer, Shiluk, and Dinka communities. The move is likely to undermine the implementation of the power-sharing deal and has been rejected by the former detainees, the delegation of European Union, and the Troika. The move is aimed at grabbing oil resources and obstructing the implementation of the agreement. The oil fields in Upper Nile State, which make up 75 per cent of the working oil fields in South Sudan, are now in the Dinka-dominated regions of Renk, Akoka, Malet, Baliet, and Malakal under the new name of East Nile State.",2015-10-10,Unity State,8.9277211,29.7889248,14181,Koch,False,False,False,True
"The article discusses the delivery of aid to communities in Koch county and Bauw village in the swamps of Unity state, South Sudan, who have been cut off by violence and risk famine. Tens of thousands have been killed in South Sudan's civil war, largely between the Dinka and Nuer ethnic groups, and more than two million have been displaced. The aid workers found cases of malaria, acute respiratory illnesses, and diarrhoea among locals, but only one percent of children under five screened suffered severe acute malnutrition.",2015-10-04,Koch county,8.6847275,29.8815203,14183,Koch,True,True,True,True
"The article discusses the dire living conditions and high mortality rates experienced by refugees seeking shelter at the UN base in Bentiu, Unity state, Republic of South Sudan. The refugees face death from disease, exhaustion, and armed conflict outside the camp. The limited food rations provided by aid organizations are barely enough to sustain the refugees, many of whom are dependent on international charities for employment and basic necessities. Women and children who leave the safe confines of the camp to gather firewood risk being raped or killed by armed men. Aid organizations are limited in their ability to address the humanitarian crisis due to a lack of funding and ongoing instability in the region.",2015-10-13,Bentiu,9.231487,29.8005027,14197,Rubkona,True,True,True,True
"The article discusses a meeting between President Salva Kiir Mayardit of South Sudan and a delegation of four Members of Congress sponsored by the Better World Campaign. The delegation included Representatives Karen Bass (D-CA), Mike Capuano (D-MA), Lois Capps (D-CA), and Brian Higgins (D-NY). The purpose of the meeting was to discuss a wide range of issues including the implementation of the peace agreement, justice and accountability, and cooperation with the United Nations mission. The delegation also visited Bentiu in Upper Nile State to observe the situation on the ground.",2015-11-11,Bentiu,9.231487,29.8005027,14220,Rubkona,True,True,True,True
"The article discusses the catastrophic effects of spiraling violence, including widespread extortion, abductions, mass rapes and killings on the civilian population of Unity state in South Sudan. MSF reports that villages have been burnt to the ground and crops destroyed. The violence has led to an unprecedented humanitarian crisis, with people left without medical care, food support, or other assistance. Malnutrition rates are increasing rapidly, with an estimated 28-34% of children suffering from malnutrition. MSF calls for increased protection of the civilian population and safe access for humanitarian organizations.",2015-10-30,Unity state,8.9277211,29.7889248,14230,Koch,True,True,True,True
"The article discusses the ongoing violence and clashes in Unity state and Western Equatoria state in South Sudan that have led to food insecurity and vulnerability to diseases among at-risk populations. Relief organizations are boosting efforts despite access challenges and funding issues. UN and its partners are providing assistance to internally displaced people with health, water, sanitation and hygiene, and are trying to control outbreaks of cholera and malaria. However, the humanitarian response has been hampered by intensified clashes that have put aid workers' lives at risk. The international community is urged to support the efforts to assist those affected by the conflict.",2015-11-09,Unity state,8.9277211,29.7889248,14258,Koch,True,True,True,True
"The article discusses South Sudan's UN ambassador urging the nearly 180,000 people taking shelter in UN bases in Unity State, particularly at Bentiu, to return home despite the ongoing violence. The ambassador expressed concern over poor living conditions due to overcrowding and violent incidents in the camps. Although a peace accord was signed in August, ethnic attacks, recruitment of child soldiers, and rape continue to occur. UN Secretary-General Ban Ki-moon has requested additional troops and police to enforce the peace deal and support early steps in the ceasefire monitoring, but UN peacekeeping chief Herve Ladsous indicated that ultimately, the success of the peace effort is dependent on the political will of South Sudan's leaders.",2015-12-04,Unity State,8.9277211,29.7889248,14286,Koch,True,True,True,True
"The article discusses how 184,000 people are still living in UN Protection of Civilians areas in South Sudan, two years after the conflict began. The residents appreciate the security and humanitarian aid provided, but worry about how long they can live in such environments. The article also interviews two mothers who have been living in the Juba PoC for two years, and their experiences navigating life in the PoC while hoping for peace to return so that they can go back to their homes.",2015-12-15,Bentiu,9.231487,29.8005027,14295,Rubkona,True,True,True,True
"The article discusses the failure of warring parties to implement the peace agreement in South Sudan, leading to ongoing violence and civilian suffering. Two years after the start of the conflict, only three out of 32 key requirements have been fully accomplished. 2.4 million people are severely hungry, with 30,000 in Unity State at risk of famine due to being cut off from aid by the fighting. Oxfam and other organizations urge South Sudan's leaders and international players to take action to implement the peace deal and save lives.",2015-12-14,Unity State,8.9277211,29.7889248,14299,Koch,True,True,True,True
"The article discusses the ongoing conflict and peace efforts in South Sudan, including the challenges faced in providing humanitarian assistance, delays in the implementation of the peace deal, funding issues, and the struggle to protect civilians. The UN peacekeeping mission in South Sudan is hoping to enable the 180,000 internally displaced people living in protection of civilian sites to return home in a voluntary, safe, and sustainable way. The article also highlights the difficulties in recruiting and deploying properly trained peacekeepers to the area.",2015-12-21,Bentiu,9.231487,29.8005027,14302,Rubkona,True,True,True,True
"The article discusses the ongoing civil war in South Sudan, which has displaced over 2.2 million people and left 3.9 million others severely food insecure. Hundreds of thousands of people are unreachable by aid organisations, many of whom are risking starvation. The conflict has made access to remote areas difficult and dangerous for aid deliveries. Additionally, there have been attacks on aid workers, making it difficult for aid organisations to maintain a presence in the affected areas. Despite a peace agreement signed in August, the conflict has continued and vulnerable populations remain at risk.",2015-12-15,Unity State,8.9277211,29.7889248,14323,Koch,True,True,True,True
"The article discusses the United Nations' report on extra-judicial killings, enforced disappearances, gang-rapes, sexual slavery, forced abortion, massive child soldier recruitment and indiscriminate attacks against civilians with entire villages burned down that have been perpetrated by all in sides in war-torn South Sudan. The conflict between President Salva Kiir and his former Vice-President Riek Machar has killed thousands, displaced over 2.4 million people, and impacted the food security of 4.6 million. The report stresses the need for accountability and justice in ending this cycle of bloodshed and misery.",2016-01-21,Unity state,8.9277211,29.7889248,14461,Koch,True,True,True,True
"The article discusses how South Sudanese forces are using forced displacement of civilians as a strategy to weaken rebels in Unity state. Entire villages are being burned down, food crops destroyed and livestock looted, which could be a deliberate strategy to deprive civilians of any source of livelihood with a view to forcing their displacement. This would enable the government to empty the oil-rich area of its population in order to deprive the rebels of any eventual support.",2016-01-21,Unity state,8.9277211,29.7889248,14468,Koch,True,True,True,True
"The article discusses a new UN report which accuses all sides of targeting civilians for murder and rape but putting most of the blame on the army and government-allied forces in South Sudan's civil war. The report contains harrowing accounts of civilians suspected of supporting the opposition being killed in Unity state by being burned alive, suffocated in containers, shot, hanged from trees or cut to pieces. More than 1,300 rape cases were recorded in Unity state over a five-month period last year. The prevalence of rape suggests its use in the conflict has become an acceptable practice. South Sudan presidential spokesman, Ateny Wek Ateny, denied that government forces and allied groups had committed atrocities.",2016-03-11,Unity state,8.9277211,29.7889248,14560,Koch,True,True,True,True
"The article discusses the launch of the first National Human Development Report for South Sudan with the theme 'People, Peace and Prosperity.' It highlights how violence and conflict in South Sudan arise from the failure of development to reconcile and manage political differences, and emphasizes that conflict is development in reverse. The article also mentions the country's ranking in human development, the economic challenges it faces, and offers recommendations for securing a prosperous future for South Sudan.",2016-03-05,Unity State,8.9277211,29.7889248,14592,Koch,False,False,False,True
"The article discusses a UN report that reveals South Sudanese government soldiers have been allowed to loot, rape, and kill civilians, even after signing a peace and power-sharing deal in August 2015. The report documents over 1,300 rape incidents in South Sudan's Unity state alone between April and September that year. Soldiers reportedly used rape as payment for fighting rebels, and killings were said to have continued even after the peace deals were reached. The UN report states that in 2015, 10,553 civilians were reportedly murdered by government-allied fighters in Unity state alone. The report also highlights atrocities committed by the government-allied militias such as mass murder, cannibalism, and pillage. The UN High Commissioner for Human Rights, Zeid Ra'ad AL-Hussein, describes the situation as one of the most horrendous human rights situations in the world and massive use of rape as an instrument of terror and weapon of war.",2016-03-12,Unity state,8.9277211,29.7889248,14601,Koch,True,True,True,True
"The article discusses an attack on the UN compound in Bentiu, South Sudan, where a rocket-propelled grenade damaged one of the containers in the humanitarian hub. The attack was directly targeted at the UNMISS compound, and there were no known armed forces in the vicinity of the base at the time of the attack. The UN has condemned the attack and reminded all South Sudanese actors of the sanctity of UN staff, equipment, and installations, including the Protection of Civilians sites and their residents. The article also notes that the Government of South Sudan continued to impose restrictions on the movement of UNMISS and humanitarian workers, hindering efforts to address the worsening humanitarian and human rights situation in the country.",2016-04-28,Bentiu,9.231487,29.8005027,14695,Rubkona,True,True,True,True
"The article discusses the United Nations Security Council's call on the newly formed transitional unity Government of South Sudan, specifically in the location of Bentiu, to fully implement the peace agreement and end cycles of violence, while also allowing for free movement of UNMISS and delivery of humanitarian assistance to those impacted by the ongoing conflict.",2016-05-04,Bentiu,9.231487,29.8005027,14730,Rubkona,True,True,True,True
"The article discusses the economic collapse, high inflation, and potential for famine in South Sudan due to the decline in oil prices and ongoing violence. Millions have been displaced and in need of food assistance. Additionally, untreated depression and post-traumatic stress disorder are major problems, as violence and sexual violence contribute to a high level of untreated mental illnesses in the country.",2016-07-06,Unity State,8.9277211,29.7889248,14858,Koch,True,True,True,True
"The article discusses the discovery of Chinese weapons sold to Sudan that were funneled to rebels in South Sudan, the complicated relationship China has with both countries, and their struggle to come up with a coherent policy in the region. The article also mentions the history of conflict in the region, including the civil war between South Sudan and Sudan, the current civil war within South Sudan itself, and the various attempts to broker peace and impose sanctions. It argues for more support to civil society and political groups as a way forward.",2016-07-27,Unity State,8.9277211,29.7889248,15075,Koch,True,True,True,True
"The article discusses allegations made by Amnesty International against the government of South Sudan for war crimes and crimes against humanity, including killing, looting and raping civilians in opposition-held areas of Unity State, particularly in the rebel leader Riek Machar's hometown of Leer. The report highlights a regular pattern of targeted attacks against fleeing civilians, with soldiers under the command of President Salva Kiir violating and killing them at will, even after the signing of the peace agreement. Juba immediately denied the charges made by AI.",2016-07-28,Unity State,8.9277211,29.7889248,15093,Koch,True,True,True,True
"The article discusses the outbreak of cholera in South Sudan, which has infected nearly 3,000 people and caused 44 deaths. The outbreak has spread to nine states within the country, with Unity State being the current focus of efforts due to ongoing conflict in the area. The disease is often linked to contaminated drinking water and causes dehydration through diarrhea and vomiting. While the situation has been brought under control in most states, there is still concern that conflict-affected regions could experience devastating loss of life if the outbreak spreads.",2016-11-08,Unity State,8.9277211,29.7889248,15424,Koch,True,True,True,True
"The article discusses how rebels in South Sudan acquired weapons from UN peacekeepers in Bentiu town, which they used to commit war crimes and crimes against humanity, including killing civilians in a mosque and hospital. The weapons were collected from soldiers and civilians seeking protection at a UN base in Bentiu after fighting broke out between President Salva Kiir's forces and rebels in 2014. The UN officials operating in Bentiu reportedly offered dozens of weapons and ammunition to rebel General James Koang, and some officials admitted giving around 80 assault rifles, five machine guns, grenades, and ammunition to Koang. The UN and the US both imposed sanctions on Koang for committing targeted killings and sexual violence against women and young girls in the oil-rich Unity State.",2016-12-19,Bentiu town,9.231487,29.8005027,15532,Rubkona,True,True,True,True
