summary,date,chat_GPT_location,lat,lng,article_id,cd_district_name
"The article discusses how 184,000 people are still living in UN Protection of Civilians areas in South Sudan, two years after the conflict began. The residents appreciate the security and humanitarian aid provided, but worry about how long they can live in such environments. The article also interviews two mothers who have been living in the Juba PoC for two years, and their experiences navigating life in the PoC while hoping for peace to return so that they can go back to their homes.",2015-12-15,Bentiu,9.231487,29.8005027,14295,Rubkona
"The article discusses the failure of warring parties to implement the peace agreement in South Sudan, leading to ongoing violence and civilian suffering. Two years after the start of the conflict, only three out of 32 key requirements have been fully accomplished. 2.4 million people are severely hungry, with 30,000 in Unity State at risk of famine due to being cut off from aid by the fighting. Oxfam and other organizations urge South Sudan's leaders and international players to take action to implement the peace deal and save lives.",2015-12-14,Unity State,8.9277211,29.7889248,14299,Koch
"The article discusses the ongoing conflict and peace efforts in South Sudan, including the challenges faced in providing humanitarian assistance, delays in the implementation of the peace deal, funding issues, and the struggle to protect civilians. The UN peacekeeping mission in South Sudan is hoping to enable the 180,000 internally displaced people living in protection of civilian sites to return home in a voluntary, safe, and sustainable way. The article also highlights the difficulties in recruiting and deploying properly trained peacekeepers to the area.",2015-12-21,Bentiu,9.231487,29.8005027,14302,Rubkona
"The article discusses the ongoing civil war in South Sudan, which has displaced over 2.2 million people and left 3.9 million others severely food insecure. Hundreds of thousands of people are unreachable by aid organisations, many of whom are risking starvation. The conflict has made access to remote areas difficult and dangerous for aid deliveries. Additionally, there have been attacks on aid workers, making it difficult for aid organisations to maintain a presence in the affected areas. Despite a peace agreement signed in August, the conflict has continued and vulnerable populations remain at risk.",2015-12-15,Unity State,8.9277211,29.7889248,14323,Koch
"The article discusses the use of child soldiers by commanders of the South Sudanese army and rebel movement in various locations such as Unity State, Malakal, Upper Nile, Rubkona, Bentiu, Jonglei State, and Juba. Human-rights groups are calling for the establishment of a hybrid court or an investigation by the International Criminal Court to hold commanders accountable for war crimes and crimes against humanity. The failure to end the practice will have long-term effects on the upcoming generation, normalising conflict and the use of children in it.",2015-12-27,Unity State,8.9277211,29.7889248,14361,Koch
"The article discusses the severe famine and food insecurity faced by tens of thousands of South Sudanese, with over a third of the population suffering from severe food and nutrition insecurity. More than 40,000 people in war-torn Unity State face catastrophe while about 30,000 people are living in extreme conditions, according to the UN's Children's Emergency Fund (UNICEF), the UN Food & Agriculture Organisation (FAO), and the World Food Programme (WFP). Almost 5 million people now suffer from food insecurity as a result of the war between the South Sudanese President Salva Kiir and former Vice President Riek Machar that began in 2013. The conflict claimed tens of thousands of lives, displaced more than 2.3 million, and left over 50% of those displaced being children.",2015-12-25,Unity State,8.9277211,29.7889248,14403,Koch
"The article discusses the United Nations' report on extra-judicial killings, enforced disappearances, gang-rapes, sexual slavery, forced abortion, massive child soldier recruitment and indiscriminate attacks against civilians with entire villages burned down that have been perpetrated by all in sides in war-torn South Sudan. The conflict between President Salva Kiir and his former Vice-President Riek Machar has killed thousands, displaced over 2.4 million people, and impacted the food security of 4.6 million. The report stresses the need for accountability and justice in ending this cycle of bloodshed and misery.",2016-01-21,Unity state,8.9277211,29.7889248,14461,Koch
"The article discusses how South Sudanese forces are using forced displacement of civilians as a strategy to weaken rebels in Unity state. Entire villages are being burned down, food crops destroyed and livestock looted, which could be a deliberate strategy to deprive civilians of any source of livelihood with a view to forcing their displacement. This would enable the government to empty the oil-rich area of its population in order to deprive the rebels of any eventual support.",2016-01-21,Unity state,8.9277211,29.7889248,14468,Koch
"The article discusses a new UN report which accuses all sides of targeting civilians for murder and rape but putting most of the blame on the army and government-allied forces in South Sudan's civil war. The report contains harrowing accounts of civilians suspected of supporting the opposition being killed in Unity state by being burned alive, suffocated in containers, shot, hanged from trees or cut to pieces. More than 1,300 rape cases were recorded in Unity state over a five-month period last year. The prevalence of rape suggests its use in the conflict has become an acceptable practice. South Sudan presidential spokesman, Ateny Wek Ateny, denied that government forces and allied groups had committed atrocities.",2016-03-11,Unity state,8.9277211,29.7889248,14560,Koch
"The article discusses the launch of the first National Human Development Report for South Sudan with the theme 'People, Peace and Prosperity.' It highlights how violence and conflict in South Sudan arise from the failure of development to reconcile and manage political differences, and emphasizes that conflict is development in reverse. The article also mentions the country's ranking in human development, the economic challenges it faces, and offers recommendations for securing a prosperous future for South Sudan.",2016-03-05,Unity State,8.9277211,29.7889248,14592,Koch
"The article discusses a UN report that reveals South Sudanese government soldiers have been allowed to loot, rape, and kill civilians, even after signing a peace and power-sharing deal in August 2015. The report documents over 1,300 rape incidents in South Sudan's Unity state alone between April and September that year. Soldiers reportedly used rape as payment for fighting rebels, and killings were said to have continued even after the peace deals were reached. The UN report states that in 2015, 10,553 civilians were reportedly murdered by government-allied fighters in Unity state alone. The report also highlights atrocities committed by the government-allied militias such as mass murder, cannibalism, and pillage. The UN High Commissioner for Human Rights, Zeid Ra'ad AL-Hussein, describes the situation as one of the most horrendous human rights situations in the world and massive use of rape as an instrument of terror and weapon of war.",2016-03-12,Unity state,8.9277211,29.7889248,14601,Koch
"The article discusses an attack on the UN compound in Bentiu, South Sudan, where a rocket-propelled grenade damaged one of the containers in the humanitarian hub. The attack was directly targeted at the UNMISS compound, and there were no known armed forces in the vicinity of the base at the time of the attack. The UN has condemned the attack and reminded all South Sudanese actors of the sanctity of UN staff, equipment, and installations, including the Protection of Civilians sites and their residents. The article also notes that the Government of South Sudan continued to impose restrictions on the movement of UNMISS and humanitarian workers, hindering efforts to address the worsening humanitarian and human rights situation in the country.",2016-04-28,Bentiu,9.231487,29.8005027,14695,Rubkona
"The article discusses the reopening of a school in Bentiu, South Sudan, after being closed due to conflict. The school has reopened for 150 students, but continued insecurity has prevented many families from returning. UNICEF is providing school supplies and training teachers to provide psychosocial support.",2016-05-12,Bentiu,9.231487,29.8005027,14720,Rubkona
"The article discusses the United Nations Security Council's call on the newly formed transitional unity Government of South Sudan, specifically in the location of Bentiu, to fully implement the peace agreement and end cycles of violence, while also allowing for free movement of UNMISS and delivery of humanitarian assistance to those impacted by the ongoing conflict.",2016-05-04,Bentiu,9.231487,29.8005027,14730,Rubkona
"The article discusses the economic collapse, high inflation, and potential for famine in South Sudan due to the decline in oil prices and ongoing violence. Millions have been displaced and in need of food assistance. Additionally, untreated depression and post-traumatic stress disorder are major problems, as violence and sexual violence contribute to a high level of untreated mental illnesses in the country.",2016-07-06,Unity State,8.9277211,29.7889248,14858,Koch
"The article discusses the discovery of Chinese weapons sold to Sudan that were funneled to rebels in South Sudan, the complicated relationship China has with both countries, and their struggle to come up with a coherent policy in the region. The article also mentions the history of conflict in the region, including the civil war between South Sudan and Sudan, the current civil war within South Sudan itself, and the various attempts to broker peace and impose sanctions. It argues for more support to civil society and political groups as a way forward.",2016-07-27,Unity State,8.9277211,29.7889248,15075,Koch
"The article discusses allegations made by Amnesty International against the government of South Sudan for war crimes and crimes against humanity, including killing, looting and raping civilians in opposition-held areas of Unity State, particularly in the rebel leader Riek Machar's hometown of Leer. The report highlights a regular pattern of targeted attacks against fleeing civilians, with soldiers under the command of President Salva Kiir violating and killing them at will, even after the signing of the peace agreement. Juba immediately denied the charges made by AI.",2016-07-28,Unity State,8.9277211,29.7889248,15093,Koch
"The article discusses the recruitment of approximately 16,000 children into armed groups since the crisis in South Sudan started in 2013, with fears that the number will rise. UNICEF calls for an immediate end to recruitment and the unconditional release of all children by armed actors. The organization highlights increased grave violations in South Sudan, including gender-based violence and sexual violence against girls and women. UNICEF urges unconditional access for all humanitarian interventions in Juba and all other parts of the country.",2016-08-22,Bentiu,9.231487,29.8005027,15229,Rubkona
"The article discusses a hunger crisis affecting an estimated 4.8 million people in South Sudan, with many living in swamps and surviving on water lilies and goat bones. The worst of the hunger is in the south of Unity State, where people have moved deep into swamp areas. In the capital Juba, vegetable traders are now cutting tomatoes in half to sell because some customers can no longer afford to buy a whole one. The crisis has been fueled by nearly three years of war that has killed thousands, uprooted more than two million people, and disrupted markets.",2016-09-14,Unity State,8.9277211,29.7889248,15302,Koch
"The article discusses the outbreak of cholera in South Sudan, which has infected nearly 3,000 people and caused 44 deaths. The outbreak has spread to nine states within the country, with Unity State being the current focus of efforts due to ongoing conflict in the area. The disease is often linked to contaminated drinking water and causes dehydration through diarrhea and vomiting. While the situation has been brought under control in most states, there is still concern that conflict-affected regions could experience devastating loss of life if the outbreak spreads.",2016-11-08,Unity State,8.9277211,29.7889248,15424,Koch
"The article discusses how rebels in South Sudan acquired weapons from UN peacekeepers in Bentiu town, which they used to commit war crimes and crimes against humanity, including killing civilians in a mosque and hospital. The weapons were collected from soldiers and civilians seeking protection at a UN base in Bentiu after fighting broke out between President Salva Kiir's forces and rebels in 2014. The UN officials operating in Bentiu reportedly offered dozens of weapons and ammunition to rebel General James Koang, and some officials admitted giving around 80 assault rifles, five machine guns, grenades, and ammunition to Koang. The UN and the US both imposed sanctions on Koang for committing targeted killings and sexual violence against women and young girls in the oil-rich Unity State.",2016-12-19,Bentiu town,9.231487,29.8005027,15532,Rubkona
"The article discusses the declaration of famine in two counties of South Sudan, particularly in Unity state, due to prolonged civil war and an economic crisis. Over 100,000 people are suffering from famine and 1 million more are at risk of starvation. The root cause of the famine is conflict disrupting farming, inflation, and the blocking of food aid to some areas. The UN agencies call for urgent humanitarian access to provide aid to those affected.",2017-02-20,Unity state,8.9277211,29.7889248,15609,Koch
"The article discusses how a famine caused by conflict and economic crisis has hit two counties in Unity State, South Sudan. The government and three UN agencies have declared a formal famine in the area. The situation is the worst hunger catastrophe since the civil war erupted more than three years ago. Aid agencies said the official famine declaration meant people had already started dying of hunger. The UN agencies said some 100,000 people were facing starvation in the area, while a further million people were threatened by famine within the coming months. The conflict has killed tens of thousands and displaced 3.4 million people, and although South Sudan's hunger crisis is largely a result of the conflict, there are millions more across the Horn of Africa facing the threat of famine amid a devastating drought resulting from two failed rainy seasons.",2017-02-20,Unity State,8.9277211,29.7889248,15617,Koch
"The article discusses the famine crisis affecting parts of South Sudan, where war and a collapsing economy have left almost 5 million people in urgent need of food, agriculture, and nutrition assistance. Famine has been declared in parts of Unity State, with 100,000 people facing starvation and a further 1 million classified as being on the brink of famine. Malnutrition is widespread due to fighting, displacement, poor access to health services, and low sanitation coverage. Urgent humanitarian access is needed to prevent more people from dying of hunger. The Food and Agriculture Organization, the United Nations Children's Fund, and the World Food Programme have provided relief operations, but a meaningful peace and security are necessary to hold off and reverse the spread of famine.",2017-02-20,Unity State,8.9277211,29.7889248,15630,Koch
"The article discusses how South Sudan's new policy to raise permit fees for foreign workers could further curtail the country's economic growth, while it is already facing renewed violence and famine. The African Union team monitoring the country's peace agreement warned that such measures will impair future economic growth and development through a reduction in the transfer of skills and lowering foreign direct investment. The Joint Monitoring and Evaluation Commission (JMEC) reprimanded South Sudan President Salva Kiir and his nemesis Riek Machar for failing to rein in their lieutenants to respect the agreement, while accusing both sides of reigniting violence and calling for errant perpetrators to be punished. The conflict is threatening to tear the country's socio-economic fabric, with its economy falling among rebels, and seven in 10 people currently living on less than a dollar per day.",2017-03-15,Unity State,8.9277211,29.7889248,15643,Koch
"The article discusses the ongoing civil war in South Sudan, which has resulted in serious abuses and the blocking of humanitarian aid. The conflict has displaced over 3 million people and forced hundreds of thousands to flee to neighboring countries. The government of South Sudan has been increasingly repressive, targeting opponents and committing human rights violations. The article calls for an immediate end to attacks on civilians, accountability for human rights violations, and the implementation of key human rights treaties.",2017-03-17,Unity state,8.9277211,29.7889248,15647,Koch
"The article discusses the ongoing man-made famine in South Sudan, which is a result of a three-year conflict, high food prices, economic disruption, and low agricultural production. More than 100,000 people in two counties of Unity state are experiencing famine, and an additional one million South Sudanese are on the brink of starvation. Central Equatoria state, traditionally South Sudan's breadbasket, has also been affected. The government is restricting food aid and relocating internally displaced people through Juba into Malakal, while blocking delivery of aid to affected areas. The situation is likely to escalate as the number of smaller armed groups rises, further narrowing the window of peace for the world's youngest nation.",2017-03-01,Unity state,8.9277211,29.7889248,15666,Koch
"The article discusses how armed groups and militant civilians have forced humanitarian workers to flee their bases in Mayendit County, Unity, one of the two counties hit by famine, in South Sudan due to incessant clashes caused by civil war. The workers have expressed concern about the safety of civilians in Kodok and Aburoc who are facing starvation. The lack of access to aid in parts of South Sudan has left 100,000 people in famine and another 1 million on the brink of famine.",2017-03-01,Mayendit County,8.7236871,30.1647036,15683,Koch
"The article discusses a confidential UN report alleging that South Sudan's government is spending a significant portion of its oil revenue on weapons, contributing to a famine caused by President Salva Kiir's military campaign. The report calls for an arms embargo on South Sudan, citing evidence that weapons are flowing into the country from neighboring countries. The famine in Unity State is caused by repeated military operations undertaken by the government. At least half of South Sudan's budget expenditures go towards security, including arms purchases. The government is blocking access for humanitarian aid workers, exacerbating the food crisis. Borders with Sudan and Uganda are key entry points for weapons supplies. South Sudan faces one of Africa's worst conflicts, pitting Kiir's Dinka community against ethnic Nuer, Shilluk and other groups.",2017-03-19,Unity State,8.9277211,29.7889248,15687,Koch
"The article discusses the UN report criticizing South Sudan for allocating more than half of its budget for weapons and security while famine is killing thousands of people. The report also calls for an arms embargo on South Sudan due to the continuous flow of weapons into the country. The famine is primarily caused by government attacks in Unity state and the government's refusal to grant access for humanitarian aid. As a result, 100,000 people have died of starvation and another 1.1 million are near starvation. The number of people needing food is expected to reach 5.5 million in July if no action is taken.",2017-03-18,Unity state,8.9277211,29.7889248,15697,Koch
"The article discusses the refugee crisis in Uganda caused by the civil war in South Sudan, resulting in more than 1.5 million South Sudanese fleeing to neighboring countries. Ugandan refugee settlements are struggling to provide enough food, and aid agencies are facing severe resource constraints. The UN's appeals for South Sudanese refugee assistance in Uganda are underfunded, resulting in food ration cuts for all refugees who arrived in Uganda prior to mid-2015. Despite the resource challenges, Uganda provides asylum to refugees by giving them plots of land to build new homes, grow crops, and find work.",2017-03-03,Unity State,8.9277211,29.7889248,15699,Koch
"The article discusses the famine and conflict in the southern Unity State of South Sudan, particularly in Mayendit county and Leer county, where more people die from conflict than from starvation. The conflict in the region has prevented people from planting, harvesting, fishing, and trading, leading to food insecurity. Three scorched-earth campaigns led by the government army and its militia allies have contributed to the ongoing crisis. Aid groups are trying to address the situation, but their efforts have been hindered by the conflict. The article emphasizes the need for political action to stop the violence in the region.",2017-03-20,Mayendit county,8.7236871,30.1647036,15733,Koch
"The article discusses British troops supporting the UN's efforts to increase stability in South Sudan, with Royal Engineers carrying out engineering tasks in preparation for the deployment of nearly 400 troops. The UK is expected to deploy one of its largest groups of troops to a UN mission, with almost 400 troops carrying out vital engineering tasks on the ground and a number of key roles within the UN headquarters. UK personnel are carrying out engineering tasks at the UN's camps in both Malakal and Bentiu and a temporary field hospital will be set up in Bentiu followed by a permanent hospital. The UK has also committed to spending 100 million pounds on life-saving support in South Sudan in 2017/18.",2017-04-03,Bentiu,9.231487,29.8005027,15747,Rubkona
"The article discusses the declaration of famine as a national calamity in South Sudan due to lack of funds to buy food for the starving population and an appeal by President Salva Kiir to the citizens and international community for support. The UN had declared famine in parts of South Sudan in February, primarily in troubled Unity State, and blamed it on the ongoing war between government forces and rebels.",2017-04-07,Unity State,8.9277211,29.7889248,15797,Koch
"The article discusses the civil war in South Sudan, which has caused over 2 million children to flee their homes, with more than a million internally displaced. The conflict began in 2013 between President Kiir and his former deputy, escalating into one of the world's largest humanitarian crises. The UNHCR and UNICEF express concern over the children becoming the defining face of the crisis, as famine has been declared in two counties, with a third county at risk, and a million people approaching famine. The lean farming season from July to September may exacerbate the situation as the conflict blocks aid to some regions.",2017-05-08,Koch county,8.6847275,29.8815203,15893,Koch
"The article discusses the ongoing hunger crisis in South Sudan, particularly in former Unity state and Kok Island, where more than 90,000 people are facing starvation and famine has been declared. The United Nations Food and Agriculture Organization (FAO) and World Food Programme (WFP) are calling on all parties in the country's conflict to end the violence and work together to ensure access to food and other life-saving support. The FAO and WFP stress the need for an immediate and massive response, including emergency food assistance and support for agriculture, livestock, and fisheries. They also highlight the importance of saving livelihoods to save lives and underscore the need for further international support to confront a $182 million funding gap over the next six months.",2017-05-24,former Unity state,8.9277211,29.7889248,15899,Koch
"The article discusses a report by the Washington-based human rights group, the Sentry, which accuses South Sudan's Lt. Gen. Malek Reuben Riak of using his position to accumulate millions of dollars through his personal business, while helping to orchestrate a conflict that has resulted in famine. Reuben made millions more than what a general in his rank earned during the 2014-2015 budget cycle. The Sentry alleges that Reuben exploited a conflict of interest and possibly broke the law by directing exclusive deals through his role in the military with a number of foreign companies, including China New Era and China Wu Yi. Reuben oversaw the country’s approval process of similar transactions, creating a conflict of interest and potential violation of the law. Accusations follow promotion. The conflict is a battle for control of state assets and South Sudan's abundant natural resources, including large oil reserves.",2017-06-01,Unity State,8.9277211,29.7889248,15927,Koch
"The article discusses China's contribution to the World Food Programme to aid millions of people in South Sudan, where 5.5 million people are experiencing acute hunger with pockets of famine affecting more than 90,000 people in parts of former Unity State. The contribution will allow the WFP to buy and distribute around 2,400 metric tons of sorghum, the local staple.",2017-06-06,Unity State,8.9277211,29.7889248,15958,Koch
"The article discusses a cholera outbreak in South Sudan that has affected more than 18,000 people and caused 328 deaths since June 2016. The outbreak worsened an already dire humanitarian situation for approximately four million people who have been displaced by conflict. International organizations, including the International Organization for Migration (IOM), have been responding to the outbreak through case management and preventive measures in various locations across the country. The outbreak is particularly dangerous for vulnerable populations such as children under five years of age, and the rainy season is expected to further increase its impact and spread. Sustained and flexible responses are crucial to stemming the continued transmission of the disease.",2017-08-08,Bentiu,9.231487,29.8005027,16035,Rubkona
"The article discusses the food crisis and civil war in Southern Sudan, specifically focusing on the situation in the Bentiu refugee camp where 200,000 people rely on UN food aid and Mongolian soldiers for protection. Women and children are the main victims of violence and hunger in the camps, and armed groups often loot fields and steal food. The article highlights the challenges faced by aid workers who are in danger and calls for more vocational training and educational opportunities to break the cycle of violence and hunger.",2017-10-17,Bentiu refugee camp,9.231487,29.8005027,16100,Rubkona
"The article discusses the worsening food situation in South Sudan, with 4.8 million people projected to be severely food insecure for the last quarter of 2017 and an estimated 5.1 million people to face life-threatening food shortages in the beginning of 2018. Although the harvest season has begun, 1.4 million more people do not know where their next meal is coming from compared to last year. The report warns that famine conditions in multiple locations across South Sudan are likely due to continued conflict, humanitarian access constraints, climatic shocks, and macroeconomic instability.",2017-11-07,Unity State,8.9277211,29.7889248,16197,Koch
"The article discusses the food insecurity crisis in South Sudan, with a record 7.1 million South Sudanese facing 'crisis' or 'acute' food insecurity between May and July. Renewed fighting in parts of Unity State in April displaced thousands of civilians. Much of Unity and the Equatorial States have become humanitarian black holes, where access to communities is close to impossible. Aid agencies face a relentlessly hostile operating environment, with more than a hundred aid workers killed since December 2013. Food drops are being used as a lifeline to provide aid to communities in need, and the article condemns the brutal conflict with innocent civilians being affected the most.",2018-06-08,Unity state,8.9277211,29.7889248,16502,Koch
"The article discusses the brutal attacks on civilians, particularly women and children, by the South Sudanese government and its allies in opposition-controlled areas of Unity state. At least 232 civilians were killed and many more injured during the attacks, which took place between April 16 and May 24. Sexual violence, including the rape of children as young as four, was also used as a weapon of war. The United Nations is calling on the government to stop all attacks against civilians and to hold perpetrators accountable for their crimes.",2018-07-11,Unity state,8.9277211,29.7889248,16594,Koch
"The article discusses how UNFPA, UNMISS and partners are helping women receive treatment for fistulas in Bentiu, South Sudan. A total of 46 fistula-afflicted women were flown to Bentiu, and 25 of them have been admitted for surgery. The campaign was launched to deal with the suffering caused by the childbirth injury, which is still common in poor countries. An obstetric fistula is a condition that occurs when the process of delivering a baby ruptures the wall between the bladder and the birth canal. The resulting hole causes recurrent and uncontrolled leakage of both urine and stool.",2018-07-05,Bentiu,9.231487,29.8005027,16616,Rubkona
"The article discusses the deteriorating food insecurity and high risk of death from malnutrition for 300,000 South Sudanese children, mostly affecting the Unity State with the most worrying trend of malnutrition due to violence outbreak preventing people from accessing food. Over 6 million locals, including 1.1 million children, are affected. CARE, the non-governmental organization, has screened 125,000 children for malnutrition and treated about 43,400 children and 19,900 women. Funding is required to save more children. The ongoing civil war, which started in 2013, is blamed for the dire food insecurity.",2018-08-22,Unity State,8.9277211,29.7889248,16660,Koch
"The article discusses South Sudan's plan to resume oil production from the oil wells in Unity and Upper Nile states, with hopes of producing about 40,000 barrels per day and boosting current low production of 130,000 barrels per day. The resumption of production is set for September 2, with test runs to begin on August 26. However, concerns are growing that Sudan is exerting too much control in the process as the country has taken over security of the oil wells in Upper Nile and Unity states. Additionally, the South Sudanese government is hoping to use the resumption of oil exports to revive its economy, which has severely suffered since the civil war broke out in 2013.",2018-08-26,Unity State,8.9277211,29.7889248,16677,Koch
"The article discusses renewed fighting between the South Sudanese army and the rebel group SPLA-in Opposition in the northern parts of the country. The two sides are blaming each other for violating a truce agreement signed in August 2018. The ceasefire was aimed at ending five years of civil war in the country. Both sides have previously violated several ceasefires brokered by the Intergovernmental Authority on Development (IGAD), an East African regional bloc. South Sudan has been embroiled in over four years of conflict that has led to one of the fastest growing refugee crises in the world, and a final peace agreement has yet to be signed.",2018-08-23,Unity State,8.9277211,29.7889248,16679,Koch
"The article discusses the United Nations report which states that government troops in South Sudan, particularly the Sudan People's Liberation Army (SPLA), are responsible for most of the killings and rapes of children. The report documents 987 killings or maimings of children between October 2014 and June 2018, with the SPLA being responsible for nearly 80 percent of them. Sexual violence against children was also widespread, with the SPLA being responsible for over 90 percent of the 658 verified incidents of sexual violence documented during the same period. The report also highlights the use of child soldiers by various factions, including the SPLA, and the role poverty plays in their recruitment.",2018-10-16,Unity State,8.9277211,29.7889248,16701,Koch
"The article discusses the United Nations report on the rampant levels of grave violations, such as killings and sexual violence, committed by government security forces, mostly the Sudan People's Liberation Army (SPLA), against children in South Sudan between October 2014 and June 2018. The SPLA is responsible for nearly 80% of the 987 killings or maiming of children documented by the UN, and more than 90% of 658 verified incidents of sexual violence against children during that period. The report also mentions the use of child soldiers and the reasons behind their recruitment. The UN cites specific incidents and locations such as Unity State, Koch County, and Bentiu, among others.",2018-10-17,Unity State,8.9277211,29.7889248,16728,Koch
"The article discusses the UN Commission on Human Rights' investigation of widespread and systematic sexual violence in South Sudan, particularly in the town of Bentiu, just months after the signing of a renewed commitment to peace by the country's top politicians. The Commission is gathering evidence to combat impunity and is advocating for the establishment of a Hybrid Court, together with the Commission for Truth, Reconciliation and Healing, and the Compensation and Reparation Authority, to hold accountable those who have committed violations in connection with the conflict. Additionally, the article highlights the need to improve the status of women in the country and the hope that the peace agreement will lead to durable and sustainable peace for the countless victims of the conflict.",2018-12-15,Bentiu,9.231487,29.8005027,16757,Rubkona
"The article discusses the recent increase in gender-based violence, specifically sexual violence and rape, in and around Bentiu, South Sudan. In the past 12 days alone, over 150 women and girls have sought assistance for such violence. The UN urges authorities to denounce the attacks and ensure justice for the victims, while also providing protection and aid workers to prevent further violence.",2018-12-03,Bentiu,9.231487,29.8005027,16758,Rubkona
"The article discusses the sexual attacks and beatings of women, some as young as 10 and pregnant women, who were walking to collect food to take back to their families in Rubkona county, South Sudan. Groups of  5 to 20 masked and armed men were reportedly responsible for the assaults. Medecins Sans Frontieres provided emergency medical and psychological help to 157 women and girls who were raped, beaten, and brutalized since November 2018.",2018-12-01,Rubkona county,9.3297456,29.6962677,16764,Rubkona
"The article discusses the condemnation by the UN peacekeeping mission in South Sudan of the series of sexual assaults, beatings and robberies carried out against women and girls travelling on roads near Nhialdu and Guit on their way to Bentiu in the north of the country. Over 125 women and girls sought treatment after being attacked by young men, some dressed in civilian clothes and others in military uniforms. The UN has demanded action by the authorities to protect women and girls in the area and hold the perpetrators accountable, as well as calling on armed groups to control their fighters to prevent criminal acts. The UN mission has deployed patrols and engineers to provide extra protection and clear foliage from the sides of the road. The article also notes that South Sudan is in its seventh year of instability and conflict, with millions displaced from their homes, but there are hopes that a new peace deal may finally end the conflict.",2018-12-03,Bentiu,9.231487,29.8005027,16767,Rubkona
"The article discusses the challenges faced by millions of women and girls who have been displaced by conflict and natural disasters in Africa, particularly in terms of adequate hygiene facilities and privacy during menstruation. The article follows the story of Nyalundja Gatloth, who is currently living in a United Nations Protection of Civilian site in Juba, South Sudan, after fleeing Bentiu in Northern Liech state. Ms. Gatloth describes her difficulties in obtaining sanitary products and managing her periods, and the impact this has had on her education and future prospects. The article highlights the devastating impact of the ongoing conflict in South Sudan, which has displaced millions of people and left many without access to basic health services or resources.",2018-12-06,Bentiu,9.231487,29.8005027,16775,Rubkona
"The article discusses a lawsuit brought by a group of human rights lawyers against the government of South Sudan for sexual violence committed by army and presidential guard members against women and girls. The lawsuit was lodged in Geneva at the U.N. Committee on the Elimination of all forms of Discrimination Against Women. The victims were primarily from Rubkona County and were subjected to brutal sexual violence including rape, gang rape, sexual slavery, and sexual torture. Doctors Without Borders reported treating 125 women and girls who were raped, beaten, and brutalized in Rubkona County between November 19-29. In response to the claim, a presidential spokesman denied the allegations and accused the lawyers of trying to destabilize the country.",2018-12-08,Rubkona County,9.3297456,29.6962677,16789,Rubkona
"The article discusses the escalation of sexual violence in the war-torn Rubkona county in South Sudan, where 125 women including pregnant women, grandmothers and girls have been raped, whipped, beaten or robbed of their belongings. The violence coincides with an increase in population movements as people try to reach food distributions in the area.",2018-12-03,Rubkona,9.2801507,29.7802409,16793,Rubkona
"The article discusses the alarming increase of sexual violence in South Sudan, with 1,157 victims documented in 2018 alone. Perpetrators include national army and opposition fighters, and sexual violence is used as a strategy to degrade and humiliate victims and their communities. The article highlights recent attacks in Bentiu where 125 women and girls were treated for horrific injuries resulting from rape, and the abduction of 505 women and 63 girls as sex slaves in Western Equatoria region. The UN's Special Representative on Sexual Violence in Conflict emphasizes the need for accountability and access to medical and psychosocial services for survivors to prevent further atrocities.",2018-12-19,Bentiu,9.231487,29.8005027,16797,Rubkona
"The article discusses the recent increase in sexual violence in South Sudan, particularly in the vicinity of the northern city of Bentiu, where more than 150 women and girls have been raped or sexually assaulted by armed men. The UN, UNICEF, and other aid groups have called for authorities to publicly denounce these attacks and bring the perpetrators to justice. This is just one of many atrocities reported in South Sudan since the country's civil war began in 2011, leaving nearly 400,000 dead and millions more displaced.",2018-12-05,Bentiu,9.231487,29.8005027,16808,Rubkona
"The article discusses the resumption of oil production in parts of South Sudan's former Unity state, after a five-year halt due to clashes between the government and rebels. The production is currently limited to 20,000 barrels per day, but the government plans to increase it to 60,000 barrels per day by the end of the year, once a new power plant opens in Juba. Energy shortages and limited capacity at Khartoum's refinery affect the production. There are five oil fields in the Unity state, with India's Oil and Natural Gas Corporation, Malaysia's Petronas and China National Petroleum Corporation having stakes in them.",2019-01-25,Unity state,8.9277211,29.7889248,16839,Koch
"The article discusses the pervasive sexual and gender-based violence, including mass rape, abductions, forced mutilations and other sex crimes, committed with impunity by all parties to the current conflict in South Sudan. The government has failed to protect women and girls and has not shown political will to address sexual violence. The article presents case studies and legal investigations as evidence to support the claim and argues for measures to ensure accountability and commitment to women and girls' rights.",2019-02-10,Bentiu town,9.231487,29.8005027,16844,Rubkona
"The article discusses the prevalence of sexual violence, including rape and gang rape, abductions, forced mutilations, and other sex crimes, in South Sudan's civil war, committed with impunity by all parties. The South Sudan government has failed to adequately respond to the issue, including denying reports and not investigating or prosecuting attackers. The article highlights multiple instances of attacks on women and girls, including a mass rape in Bentiu town. The government has failed to address pervasive gender-based violence, early child marriage, and the use of girls as blood compensation. The article highlights the need for justice through steps such as establishing the AU Hybrid Court and renewing the mandate of the Commission of Human Rights on South Sudan to collect and preserve evidence of abuses and provide guidance for future prosecutions. ",2019-02-11,Bentiu town,9.231487,29.8005027,16849,Rubkona
